"","AREA","AREA_TITLE","AREA_TYPE","PRIM_STATE","NAICS","NAICS_TITLE","I_GROUP","OWN_CODE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","PCT_TOTAL","PCT_RPT","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","HOURLY"
"941","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","43-9111","Statistical Assistants","detailed",6190,3.2,NA,NA,NA,NA,"25.68","53420","1.5","16.66","18.43","23.16","29.89","38.17","34650","38320","48160","62170","79390",NA,NA
"942","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","43-9190","Miscellaneous Office and Administrative Support Workers","broad",147140,1.1,NA,NA,NA,NA,"20.47","42580","0.4","12","14.33","18.22","23.36","29.68","24960","29800","37900","48590","61730",NA,NA
"943","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","43-9199","Office and Administrative Support Workers, All Other","detailed",147140,1.1,NA,NA,NA,NA,"20.47","42580","0.4","12","14.33","18.22","23.36","29.68","24960","29800","37900","48590","61730",NA,NA
"944","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-0000","Farming, Fishing, and Forestry Occupations","major",452490,0.8,NA,NA,NA,NA,"16.7","34730","0.7","12.98","14","14.36","17.86","23.14","26990","29120","29860","37140","48140",NA,NA
"945","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-1000","Supervisors of Farming, Fishing, and Forestry Workers","minor",25770,2.7,NA,NA,NA,NA,"26.18","54450","0.9","15.58","18.440000000000001","23.38","30.3","38.01","32400","38350","48640","63020","79050",NA,NA
"946","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-1010","First-Line Supervisors of Farming, Fishing, and Forestry Workers","broad",25770,2.7,NA,NA,NA,NA,"26.18","54450","0.9","15.58","18.440000000000001","23.38","30.3","38.01","32400","38350","48640","63020","79050",NA,NA
"947","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-1011","First-Line Supervisors of Farming, Fishing, and Forestry Workers","detailed",25770,2.7,NA,NA,NA,NA,"26.18","54450","0.9","15.58","18.440000000000001","23.38","30.3","38.01","32400","38350","48640","63020","79050",NA,NA
"948","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2000","Agricultural Workers","minor",383760,0.8,NA,NA,NA,NA,"15.6","32450","0.6","12.5","14","14.27","16.73","20.77","26000","29120","29680","34790","43210",NA,NA
"949","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2010","Agricultural Inspectors","broad",13630,2.7,NA,NA,NA,NA,"22.8","47430","0.8","14.42","17.12","21.7","27.33","33.39","29990","35610","45140","56850","69450",NA,NA
"950","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2011","Agricultural Inspectors","detailed",13630,2.7,NA,NA,NA,NA,"22.8","47430","0.8","14.42","17.12","21.7","27.33","33.39","29990","35610","45140","56850","69450",NA,NA
"951","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2020","Animal Breeders","broad",950,12.2,NA,NA,NA,NA,"20.81","43270","4","10.91","14.24","19.28","28.3","30.77","22680","29630","40090","58860","64010",NA,NA
"952","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2021","Animal Breeders","detailed",950,12.2,NA,NA,NA,NA,"20.81","43270","4","10.91","14.24","19.28","28.3","30.77","22680","29630","40090","58860","64010",NA,NA
"953","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2040","Graders and Sorters, Agricultural Products","broad",25560,4.7,NA,NA,NA,NA,"14.62","30400","0.7","11.14","13.67","14.25","15.19","17.86","23170","28430","29630","31600","37140",NA,NA
"954","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2041","Graders and Sorters, Agricultural Products","detailed",25560,4.7,NA,NA,NA,NA,"14.62","30400","0.7","11.14","13.67","14.25","15.19","17.86","23170","28430","29630","31600","37140",NA,NA
"955","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2090","Miscellaneous Agricultural Workers","broad",343630,0.9,NA,NA,NA,NA,"15.37","31980","0.7","12.59","14","14.27","16.36","19","26190","29120","29680","34020","39520",NA,NA
"956","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2091","Agricultural Equipment Operators","detailed",26180,3.3,NA,NA,NA,NA,"17.440000000000001","36280","0.9","12.26","14.2","17.48","19.39","22.86","25490","29540","36360","40330","47540",NA,NA
"957","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2092","Farmworkers and Laborers, Crop, Nursery, and Greenhouse","detailed",277200,1,NA,NA,NA,NA,"15.11","31440","0.7","13.57","14","14.25","15.06","17.920000000000002","28230","29120","29630","31320","37280",NA,NA
"958","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","45-2093","Farmworkers, Farm, Ranch, and Aquacultural Animals","detailed",34140,2.6,NA,NA,NA,NA,"15.46","32150","0.9","10.5","12.44","14.25","17.77","22.19","21840","25880","29630","36960","46160",NA,NA
